segment_id,test_point_id,date,pipe_to_soil_v,on_potential_v,current_ma,criteria_met,standard
SEG-04,TP-04-3,2025-08-26,-0.743,-0.903,0.86,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-26,-0.894,-1.284,5.0,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-26,-0.722,-0.985,3.09,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-26,-0.847,-1.077,3.96,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-26,-0.801,-1.141,1.13,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-26,-0.815,-1.067,0.83,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-26,-0.891,-1.155,4.07,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-26,-0.905,-1.066,2.74,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-26,-0.835,-1.102,1.86,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-26,-0.872,-1.232,3.19,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-27,-0.777,-0.925,3.01,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-27,-0.894,-1.178,2.2,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-27,-0.864,-1.081,4.52,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-27,-0.875,-1.19,4.02,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-27,-0.915,-1.237,4.13,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-27,-0.968,-1.182,2.16,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-27,-0.801,-1.064,2.06,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-27,-0.904,-1.01,1.04,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-27,-0.817,-1.008,1.26,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-27,-0.94,-1.253,0.75,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-27,-0.9,-1.279,2.66,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-27,-0.82,-1.013,4.64,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-27,-0.75,-1.142,2.6,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-27,-0.891,-1.203,3.04,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-27,-0.765,-1.08,4.85,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-27,-1.047,-1.148,4.98,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-27,-0.915,-1.169,4.46,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-27,-0.894,-1.239,0.64,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-27,-0.903,-1.102,2.64,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-27,-0.844,-1.151,3.04,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-27,-0.814,-1.047,2.66,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-28,-0.8,-1.077,1.05,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-28,-0.721,-0.97,3.15,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-28,-0.84,-1.026,3.12,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-28,-0.808,-1.075,4.06,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-28,-0.816,-1.119,3.34,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-28,-0.9,-1.169,0.9,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-28,-0.867,-1.144,3.51,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-28,-0.883,-1.127,4.49,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-28,-0.964,-1.066,2.97,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-28,-0.94,-1.31,3.98,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-28,-0.87,-1.109,2.12,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-28,-0.916,-1.167,1.37,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-28,-0.92,-1.304,0.94,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-28,-0.878,-1.154,1.42,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-28,-0.804,-1.059,3.07,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-28,-0.833,-1.206,2.42,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-28,-0.816,-1.157,2.56,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-28,-0.899,-1.061,2.38,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-28,-0.946,-1.315,1.15,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-28,-0.869,-1.118,1.69,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-28,-0.841,-1.151,2.94,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-29,-0.909,-1.264,1.37,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-29,-0.709,-1.058,1.28,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-29,-0.858,-1.112,2.32,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-29,-0.913,-1.025,2.99,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-29,-0.706,-0.968,1.83,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-29,-0.785,-1.043,1.62,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-29,-0.87,-1.126,3.48,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-29,-0.958,-1.248,4.38,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-29,-0.847,-1.179,4.35,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-29,-0.981,-1.205,0.65,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-29,-0.963,-1.081,3.23,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-29,-0.886,-0.991,2.45,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-29,-0.861,-1.103,0.59,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-29,-0.857,-1.218,4.5,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-29,-0.674,-0.984,1.57,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-29,-0.777,-1.062,2.45,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-29,-0.805,-0.982,1.98,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-29,-0.831,-1.202,1.85,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-29,-0.729,-1.09,1.39,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-29,-0.821,-1.112,4.11,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-29,-0.884,-1.267,4.96,Pass,NACE SP0169
